Ebene;Von;Nach;Miete;Beliebtheitsfaktor
1;Matoto;Dubaj;109200;0.046
1;Matoto;Nouakchott;11700;0.547
1;Mauritius;Antananarywa;71900;0.902
1;Mauritius;Czennaj;50600;0.06
1;Mauritius;Dżudda;68300;0.034
1;Mauritius;Kuala;125200;0.043
1;Mauritius;Nairobi;76100;0.114
1;Mauritius;Perth;82300;0.085
1;Mauritius;Rijad;54700;0.037
1;Mauritius;Saint-Denis;47900;1.706
1;Mauritius;Seszele;34900;0.22
1;Mauritius;Szanghaj;127200;0.029
1;Mauritius;Singapur;127400;0.035
1;Mauritius;Wiedeń;73700;0.019
1;Mauritius;Zurych;150500;0.037
1;Melbourne;Denpasar;894800;0.408
1;Melbourne;Ho;514600;0.144
1;Melbourne;Los;2598000;0.28
1;Melbourne;Pekin;322500;0.048
1;Melbourne;San;329200;0.048
1;Melbourne;Santiago;317900;0.062
1;Melbourne;Szanghaj;654800;0.097
1;Melbourne;Shenzhen;128100;0.05
1;Melbourne;Tajpej;174900;0.026
1;Melbourne;Vancouver;366500;0.053
1;Meksyk;Barcelona;141500;0.014
1;Meksyk;Kanton;209000;0.019
1;Meksyk;Hawana;242700;0.314
1;Meksyk;Londyn;669400;0.048
1;Meksyk;Managua;17000;0.059
1;Meksyk;Miami;534400;0.295
1;Meksyk;Minneapolis;30900;0.026
1;Meksyk;Montreal;335300;0.141
1;Meksyk;Monachium;340800;0.031
1;Meksyk;Nowy;1244200;0.336
1;Meksyk;Panama;371800;0.219
1;Meksyk;Pekin;130300;0.011
1;Meksyk;Phoenix;91300;0.162
1;Meksyk;Quito;140700;0.166
1;Meksyk;Salt;140500;0.232
1;Meksyk;San;459900;0.217
1;Meksyk;Santiago;572100;0.148
1;Meksyk;Santo;56600;0.049
1;Meksyk;Seattle;102000;0.06
1;Meksyk;Tokio;787400;0.066
1;Meksyk;Toronto;436800;0.134
1;Meksyk;Vancouver;459000;0.172
1;Meksyk;Waszyngton;147200;0.09
1;Miami;Buenos;2433800;0.492
1;Miami;Cancún;175600;0.241
1;Miami;Caracas;80400;0.14
1;Miami;Londyn;2271600;0.176
1;Miami;Managua;171000;0.501
1;Miami;Manaus;162800;0.456
1;Miami;Montevideo;450100;0.218
1;Miami;Montreal;198400;0.118
1;Miami;Moskwa;238100;0.024
1;Miami;Monachium;281100;0.027
1;Miami;Nassau;45800;0.386
1;Miami;Oranjestad;222000;0.257
1;Miami;Panama;467900;0.308
1;Miami;Paramaribo;55300;0.096
1;Miami;Piarco;243400;0.295
1;Miami;Pointe-à-Pitre;29800;0.051
1;Miami;Port-au-Prince;123800;0.429
1;Miami;Punta;115200;0.148
1;Miami;Quito;250600;0.276
1;Miami;Rio;745200;0.266
1;Miami;San;214100;0.229
1;Miami;Santa;442600;0.356
1;Miami;Santiago;1275200;0.282
1;Miami;Santo;145000;0.245
1;Miami;Simpson;28100;0.053
1;Miami;Tel;222600;0.022
1;Miami;Toronto;366000;0.158
1;Miami;Warszawa;125000;0.018
1;Miami;Wiedeń;96400;0.01
1;Miami;Zurych;509000;0.056
1;Minneapolis;Amsterdam;1826400;0.352
1;Minneapolis;Calgary;170000;0.435
1;Minneapolis;Edmonton;90700;0.439
1;Minneapolis;Montreal;51700;0.098
1;Minneapolis;Punta;134700;0.146
1;Minneapolis;San;55600;0.1
1;Minneapolis;Seul;675100;0.086
1;Minneapolis;Toronto;133600;0.226
1;Minneapolis;Winnipeg;82400;1.448
1;Mińsk;Budapeszt;13300;0.044
1;Mińsk;Kijów;37900;0.307
1;Mińsk;Mediolan;20400;0.031
1;Mińsk;Moskwa;92300;0.307
1;Mińsk;Praga;19700;0.057
1;Mińsk;Ryga;8300;0.087
1;Mińsk;Taszkent;37200;0.068
1;Mińsk;Tbilisi;46100;0.149
1;Mińsk;Tel;41500;0.042
1;Mińsk;Warszawa;18900;0.117
1;Mińsk;Wiedeń;33700;0.071
1;Monrovia;Lagos;16800;0.29
1;Montevideo;Asunción;19600;0.275
1;Montevideo;Lima;165900;0.26
1;Montevideo;Panama;284300;0.228
1;Montevideo;Rio;55500;0.261
1;Montevideo;Santiago;101300;0.39
1;Montreal;Fort-de-France;55000;0.088
1;Montreal;Orlando;138600;0.171
1;Montreal;Szanghaj;861500;0.083
1;Montreal;Waszyngton;54400;0.151
1;Montreal;Zurych;221700;0.044
1;Moskwa;Ałmaty;398800;0.348
1;Moskwa;Astana;202800;0.299
1;Moskwa;Kanton;773600;0.116
1;Moskwa;Qingdao;107700;0.038
1;Moskwa;Szanghaj;1381900;0.152
1;Moskwa;Shenzhen;278200;0.072
1;Moskwa;Tallinn;35800;0.115
1;Moskwa;Taszkent;175600;0.151
1;Moskwa;Tbilisi;48800;0.069
1;Moskwa;Tel;609300;0.227
1;Moskwa;Urumczi;33400;0.043
1;Moskwa;Wenecja;111700;0.079
1;Moskwa;Wilno;51900;0.149
1;Moskwa;Warszawa;126800;0.128
1;Moskwa;Wiedeń;183300;0.091
1;Moskwa;Xianyang;82400;0.037
1;Moskwa;Zagrzeb;38000;0.054
1;Moskwa;Zurych;125100;0.047
1;Mumbaj;Abu;419400;0.326
1;Mumbaj;Dhaka;43300;0.057
1;Mumbaj;Doha;318300;0.149
1;Mumbaj;Frankfurt;579400;0.077
1;Mumbaj;Hongkong;524400;0.102
1;Mumbaj;Stambuł;324400;0.066
1;Mumbaj;Kair;80900;0.031
1;Mumbaj;Kigali;63200;0.063
1;Mumbaj;Kuala;326100;0.094
1;Mumbaj;Londyn;1828100;0.2
1;Mumbaj;Male;52300;0.103
1;Mumbaj;Mauritius;153200;0.117
1;Mumbaj;Monachium;308000;0.054
1;Mumbaj;Nairobi;232400;0.133
1;Mumbaj;Nowy;424200;0.038
1;Mumbaj;Pekin;99200;0.027
1;Mumbaj;Phuket;91900;0.068
1;Mumbaj;Rijad;240400;0.17
1;Mumbaj;Seul;91000;0.014
1;Mumbaj;Taszkent;21800;0.032
1;Mumbaj;Teheran;37400;0.035
1;Mumbaj;Tel;72800;0.027
1;Mumbaj;Tokio;227200;0.039
1;Mumbaj;Zurych;264500;0.05
1;Monachium;Atlanta;535600;0.064
1;Monachium;Barcelona;275000;0.161
1;Monachium;Bukareszt;119700;0.114
1;Monachium;Chicago;900300;0.121
1;Monachium;Johannesburg;324200;0.044
1;Monachium;Kraków;52800;0.125
1;Monachium;Mediolan;69600;0.148
1;Monachium;Montreal;259800;0.045
1;Monachium;Moskwa;215500;0.082
1;Monachium;Nicea;58200;0.115
1;Monachium;Oslo;183500;0.131
1;Monachium;Palma;284500;0.21
1;Monachium;Pekin;1271400;0.118
1;Monachium;Filadelfia;105900;0.026
1;Monachium;Porto;65600;0.045
1;Monachium;Praga;20200;0.072
1;Monachium;Punta;99000;0.019
1;Monachium;Reykjavík;121500;0.067
1;Monachium;Rijad;44400;0.012
1;Monachium;Ryga;45300;0.051
1;Monachium;Rzym;152900;0.142
1;Monachium;Sarajewo;20000;0.1
1;Monachium;Szanghaj;587300;0.042
1;Monachium;Singapur;870000;0.041
1;Monachium;Sofia;92000;0.13
1;Monachium;Petersburg;128500;0.113
1;Monachium;Tbilisi;92300;0.068
1;Monachium;Tel;284800;0.089
1;Monachium;Toronto;605700;0.062
1;Monachium;Tunis;21100;0.025
1;Monachium;Vancouver;206700;0.025
1;Monachium;Wenecja;26900;0.104
1;Monachium;Wilno;11200;0.018
1;Monachium;Warszawa;95700;0.119
1;Monachium;Wiedeń;69100;0.134
1;Monachium;Zagrzeb;31300;0.159
1;Monachium;Zurych;37700;0.099
1;Maskat;Amsterdam;176200;0.024
1;Maskat;Bangkok;801100;0.146
1;Maskat;Kolombo;235200;0.153
1;Maskat;Dar;86000;0.106
1;Maskat;Dubaj;203800;0.381
1;Maskat;Karaczi;68500;0.223
1;Maskat;Mediolan;332700;0.084
1;Maskat;Male;39000;0.041
1;Maskat;Manila;322500;0.06
1;Maskat;Mumbaj;254200;0.279
1;Maskat;Monachium;193300;0.038
1;Maskat;Nairobi;78200;0.049
1;Maskat;Rijad;109700;0.158
1;Maskat;Zanzibar;84600;0.148
1;Maskat;Zurych;313200;0.066
1;Nairobi;Antananarywa;79400;0.345
1;Nairobi;Bangkok;226500;0.039
1;Nairobi;Dar;79500;0.867
1;Nairobi;Dubaj;698000;0.19
1;Nairobi;Genewa;78500;0.028
1;Nairobi;Kanton;436000;0.103
1;Nairobi;Kigali;43500;0.387
1;Nairobi;Lumbadzi;39000;0.388
1;Nairobi;Lusaka;50700;0.265
1;Nairobi;Mogadiszu;43000;0.616
1;Nairobi;Paryż;514200;0.088
1;Nairobi;Rzym;68100;0.02
1;Nairobi;Seszele;39000;0.15
1;Nairobi;Zanzibar;31600;0.534
1;Nassau;Chicago;42300;0.063
1;Nassau;Londyn;129100;0.026
1;Nassau;Nowy;222900;0.252
1;Nassau;Toronto;137800;0.145
1;Nowy;Amsterdam;2036500;0.168
1;Nowy;Azory;68700;0.122
1;Nowy;Bermudy;141100;0.406
1;Nowy;Calgary;70900;0.035
1;Nowy;Chengdu;208400;0.026
1;Nowy;Delhi;398600;0.032
1;Nowy;Dżudda;566300;0.044
1;Nowy;Dubaj;2334500;0.089
1;Nowy;Georgetown;78600;0.099
1;Nowy;Kanton;1042900;0.072
1;Nowy;Johannesburg;684100;0.062
1;Nowy;Kijów;406800;0.066
1;Nowy;Kingston;431500;0.469
1;Nowy;Lima;186300;0.037
1;Nowy;Lizbona;507500;0.072
1;Nowy;Londyn;5800300;0.463
1;Nowy;Madryt;1945400;0.204
1;Nowy;Mediolan;1937300;0.248
1;Nowy;Manchester;488800;0.072
1;Nowy;Manila;1191400;0.069
1;Nowy;Montreal;35700;0.072
1;Nowy;Moskwa;1195700;0.119
1;Nowy;Monachium;313400;0.03
1;Nowy;Nairobi;374600;0.046
1;Nowy;Nicea;319900;0.063
1;Nowy;Oranjestad;632200;0.341
1;Nowy;Osaka;339200;0.024
1;Nowy;Oslo;198200;0.032
1;Nowy;Panama;289000;0.08
1;Nowy;Paryż;3212500;0.265
1;Nowy;Pekin;1192600;0.079
1;Nowy;Piarco;502400;0.359
1;Nowy;Praga;272800;0.04
1;Nowy;Punta;343700;0.207
1;Nowy;Quito;41000;0.023
1;Nowy;Reykjavík;386900;0.14
1;Nowy;San;169900;0.074
1;Nowy;Santiago;717900;0.103
1;Nowy;São;1572800;0.214
1;Nowy;Szanghaj;988100;0.053
1;Nowy;Singapur;542200;0.017
1;Nowy;Tajpej;1148200;0.054
1;Nowy;Taszkent;332700;0.067
1;Nowy;Tokio;845500;0.051
1;Nowy;Toronto;61400;0.072
1;Nowy;Vancouver;145900;0.038
1;Nowy;Wenecja;282000;0.053
1;Nowy;Warszawa;467200;0.067
1;Nowy;Wiedeń;243600;0.025
1;Nowy;Zurych;992500;0.109
1;Niamey;Wagadugu;12900;1.101
1;Niamey;Trypolis;96000;1.288
1;Nicea;Bukareszt;44500;0.067
1;Nicea;Montreal;101800;0.036
1;Nicea;Moskwa;145900;0.086
1;Nicea;Oslo;115400;0.119
1;Nicea;Porto;18100;0.034
1;Nicea;Praga;13000;0.028
1;Nicea;Sofia;16600;0.04
1;Nicea;Tel;51800;0.032
1;Nicea;Wenecja;9200;0.051
1;Nicea;Warszawa;37400;0.053
1;Nicea;Wiedeń;56200;0.09
1;Nicea;Zurych;43800;0.14
1;Nouakchott;Casablanca;72900;0.455
1;Nouakchott;Dakar;5000;0.302
1;Nouakchott;Tunis;51500;0.234
1;Oranjestad;Bogota;92800;0.306
1;Oranjestad;Boston;394300;0.417
1;Oranjestad;Charlotte;175600;0.309
1;Oranjestad;Dallas;40500;0.034
1;Oranjestad;Houston;51900;0.044
1;Oranjestad;Minneapolis;38100;0.041
1;Oranjestad;Panama;60800;0.148
1;Oranjestad;Filadelfia;74000;0.107
1;Oranjestad;Quito;26200;0.107
1;Oranjestad;Toronto;154100;0.08
1;Oranjestad;Waszyngton;46800;0.053
1;Orlando;Brasilia;371600;0.631
1;Orlando;Calgary;76100;0.076
1;Orlando;Edmonton;32700;0.062
1;Orlando;Glasgow;150200;0.096
1;Orlando;Gwatemala;30400;0.081
1;Orlando;Halifax;47100;0.201
1;Orlando;Lima;304900;0.18
1;Orlando;Meksyk;331200;0.335
1;Orlando;Nassau;24100;0.206
1;Orlando;Ottawa;32400;0.131
1;Orlando;Piarco;31600;0.064
1;Orlando;Port-au-Prince;20900;0.107
1;Orlando;San;124300;0.213
1;Orlando;Santo;95700;0.25
1;Orlando;Toronto;381300;0.354
1;Orlando;Winnipeg;26100;0.091
1;Osaka;Kanton;260300;0.118
1;Osaka;Ho;319500;0.103
1;Osaka;Hongkong;1698900;0.401
1;Osaka;Katmandu;47900;0.023
1;Osaka;Kuala;605400;0.09
1;Osaka;Londyn;137500;0.008
1;Osaka;Los;359000;0.036
1;Osaka;Makau;78500;0.055
1;Osaka;Manila;429100;0.162
1;Osaka;Monachium;344500;0.029
1;Osaka;Pekin;378700;0.196
1;Osaka;Qingdao;147300;0.256
1;Osaka;San;329200;0.047
1;Osaka;Seattle;231800;0.055
1;Osaka;Seul;687900;0.479
1;Osaka;Szanghaj;788300;0.481
1;Osaka;Sydney;197100;0.03
1;Osaka;Tajpej;1178600;0.512
1;Osaka;Vancouver;98900;0.016
1;Osaka;Xianyang;174800;0.198
1;Oslo;Antalya;102400;0.054
1;Oslo;Barcelona;159900;0.072
1;Oslo;Helsinki;126000;0.228
1;Oslo;Malaga;251400;0.137
1;Oslo;Moskwa;81000;0.057
1;Oslo;Palma;70300;0.041
1;Oslo;Praga;55600;0.071
1;Oslo;Ryga;67900;0.18
1;Oslo;Tallinn;30400;0.136
1;Oslo;Wenecja;14600;0.017
1;Oslo;Wilno;48000;0.132
1;Oslo;Warszawa;76800;0.106
1;Oslo;Wiedeń;65600;0.05
1;Oslo;Zurych;75900;0.056
1;Ottawa;Frankfurt;101000;0.045
1;Ottawa;Filadelfia;15600;0.232
1;Wagadugu;Bamako;12500;0.525
1;Palma;Moskwa;34800;0.012
1;Palma;Porto;13600;0.025
1;Palma;Praga;36200;0.034
1;Palma;Wiedeń;189100;0.131
1;Palma;Zurych;137200;0.138
1;Panama;Caracas;142600;0.499
1;Panama;Denver;68200;0.049
1;Panama;Gwatemala;145500;0.352
1;Panama;Hawana;283700;0.445
1;Panama;Houston;361500;0.202
1;Panama;Los;378300;0.09
1;Panama;Montreal;62800;0.026
1;Panama;Orlando;306000;0.319
1;Panama;Pekin;213900;0.017
1;Panama;Punta;194400;0.289
1;Panama;Quito;134700;0.523
1;Panama;San;262500;0.076
1;Panama;Santa;134700;0.203
1;Panama;Santiago;640200;0.246
1;Panama;Santo;131500;0.258
1;Panama;Simpson;19900;0.046
1;Panama;Toronto;110600;0.031
1;Paramaribo;Piarco;15200;0.338
1;Paramaribo;Willemstad;16600;0.252
1;Paryż;Abidżan;488100;0.181
1;Paryż;Amman;172300;0.05
1;Paryż;Antananarywa;549400;0.204
1;Paryż;Astana;43500;0.02
1;Paryż;Atlanta;2154200;0.218
1;Paryż;Bamako;102300;0.077
1;Paryż;Barcelona;329900;0.191
1;Paryż;Buenos;565400;0.045
1;Paryż;Bukareszt;260700;0.122
1;Paryż;Cancún;399500;0.035
1;Paryż;Casablanca;295100;0.142
1;Paryż;Charlotte;332000;0.068
1;Paryż;Chengdu;157300;0.022
1;Paryż;Czennaj;444000;0.07
1;Paryż;Chicago;1037500;0.118
1;Paryż;Kotonu;110900;0.081
1;Paryż;Delhi;555100;0.061
1;Paryż;Denver;115600;0.022
1;Paryż;Doha;1125100;0.104
1;Paryż;Dual;145400;0.091
1;Paryż;Dubaj;1649800;0.101
1;Paryż;Dublin;161400;0.11
1;Paryż;Frankfurt;140500;0.117
1;Paryż;Genewa;84400;0.149
1;Paryż;Glasgow;29200;0.046
1;Paryż;Hamburg;101800;0.122
1;Paryż;Hanoi;489100;0.047
1;Paryż;Hawana;651200;0.102
1;Paryż;Helsinki;277400;0.102
1;Paryż;Heraklion;65200;0.039
1;Paryż;Ho;486500;0.037
1;Paryż;Hongkong;1211200;0.045
1;Paryż;Houston;351500;0.034
1;Paryż;Ibiza;47100;0.061
1;Paryż;Islamabad;71700;0.019
1;Paryż;Stambuł;633200;0.119
1;Paryż;Johannesburg;589600;0.06
1;Paryż;Kapsztad;206700;0.041
1;Paryż;Kijów;215300;0.099
1;Paryż;Kopenhaga;223400;0.125
1;Paryż;Kraków;43200;0.039
1;Paryż;Kunming;124100;0.019
1;Paryż;Lagos;181600;0.063
1;Paryż;Libreville;307800;0.201
1;Paryż;Lima;553800;0.048
1;Paryż;Lizbona;253200;0.101
1;Paryż;Lublana;27300;0.065
1;Paryż;Lomé;119800;0.075
1;Paryż;Londyn;124100;0.121
1;Paryż;Luanda;126800;0.042
1;Paryż;Luksemburg;14400;0.072
1;Paryż;Madryt;306400;0.133
1;Paryż;Malabo;68200;0.054
1;Paryż;Malta;52600;0.034
1;Paryż;Manchester;108100;0.111
1;Paryż;Matoto;90100;0.07
1;Paryż;Mauritius;1069400;0.174
1;Paryż;Meksyk;1416600;0.107
1;Paryż;Miami;1242100;0.101
1;Paryż;Minneapolis;738000;0.14
1;Paryż;Mińsk;43600;0.035
1;Paryż;Montreal;1724600;0.258
1;Paryż;Moskwa;612200;0.142
1;Paryż;Mumbaj;464300;0.057
1;Paryż;Monachium;203900;0.142
1;Paryż;Maskat;328300;0.044
1;Paryż;Ndżamena;38800;0.048
1;Paryż;Niamey;50300;0.048
1;Paryż;Nouakchott;50700;0.062
1;Paryż;Orlando;98500;0.015
1;Paryż;Osaka;414800;0.026
1;Paryż;Oslo;202600;0.109
1;Paryż;Wagadugu;49300;0.042
1;Paryż;Palma;80100;0.053
1;Paryż;Panama;402900;0.035
1;Paryż;Pekin;1531800;0.104
1;Paryż;Filadelfia;473700;0.1
1;Paryż;Podgorica;20700;0.038
1;Paryż;Porto;99600;0.077
1;Paryż;Praga;167200;0.144
1;Paryż;Punta;478200;0.078
1;Paryż;Quito;129400;0.027
1;Paryż;Reykjavík;173200;0.089
1;Paryż;Rijad;221700;0.04
1;Paryż;Ryga;65300;0.043
1;Paryż;Salt;537600;0.154
1;Paryż;San;1243700;0.105
1;Paryż;Santiago;775000;0.06
1;Paryż;Santo;81200;0.016
1;Paryż;São;1521600;0.129
1;Paryż;Seul;1634700;0.067
1;Paryż;Seszele;73500;0.025
1;Paryż;Szanghaj;2511500;0.132
1;Paryż;Shenzhen;112600;0.014
1;Paryż;Simpson;174200;0.059
1;Paryż;Singapur;1253900;0.043
1;Paryż;Sofia;62500;0.043
1;Paryż;Petersburg;129200;0.072
1;Paryż;Tajpej;715900;0.033
1;Paryż;Tallinn;20100;0.019
1;Paryż;Taszkent;49200;0.015
1;Paryż;Tbilisi;39400;0.018
1;Paryż;Teheran;112200;0.03
1;Paryż;Tel;739900;0.145
1;Paryż;Toronto;867500;0.076
1;Paryż;Tunis;182900;0.145
1;Paryż;Vancouver;344200;0.034
1;Paryż;Wilno;20800;0.018
1;Paryż;Warszawa;203900;0.114
1;Paryż;Waszyngton;886700;0.139
1;Paryż;Wiedeń;288600;0.149
1;Paryż;Xianyang;289300;0.059
1;Paryż;Erywań;42900;0.022
1;Paryż;Zagrzeb;52800;0.084
1;Paryż;Zurych;99800;0.111
1;Pekin;Addis;501500;0.075
1;Pekin;Algier;109500;0.022
1;Pekin;Astana;94500;0.085
1;Pekin;Busan;118100;0.142
1;Pekin;Calgary;98300;0.021
1;Pekin;Helsinki;335100;0.056
1;Pekin;Ho;210500;0.072
1;Pekin;Houston;382000;0.039
1;Pekin;Islamabad;119700;0.072
1;Pekin;Kijów;328000;0.072
1;Pekin;Las;138900;0.032
1;Pekin;Mińsk;70900;0.024
1;Pekin;Montreal;376400;0.045
1;Pekin;Moskwa;1300200;0.193
1;Pekin;Phnom;103900;0.055
1;Pekin;Praga;154600;0.023
1;Pekin;Rangun;58300;0.037
1;Pekin;San;1677200;0.202
1;Pekin;Seattle;632800;0.129
1;Pekin;Singapur;1300400;0.161
1;Pekin;Sydney;1009900;0.123
1;Pekin;Tajpej;356100;0.141
1;Pekin;Taszkent;93000;0.056
1;Pekin;Tel;293800;0.04
1;Pekin;Tokio;316600;0.112
1;Pekin;Ułan;80400;0.292
1;Pekin;Wientian;43900;0.049
1;Pekin;Wiedeń;341800;0.037
1;Pekin;Władywostok;32100;0.095
1;Pekin;Zurych;358400;0.036
1;Perth;Hongkong;389600;0.091
1;Perth;Johannesburg;347400;0.147
1;Perth;Singapur;1288100;0.479
1;Filadelfia;Barcelona;310200;0.084
1;Filadelfia;Cancún;136000;0.142
1;Filadelfia;Montreal;46200;0.207
1;Filadelfia;Nassau;51900;0.164
1;Filadelfia;Praga;140800;0.053
1;Filadelfia;Punta;186000;0.3
1;Filadelfia;Simpson;51200;0.149
1;Filadelfia;Toronto;59800;0.194
1;Filadelfia;Vancouver;86300;0.06
1;Filadelfia;Wenecja;288000;0.139
1;Phnom;Doha;231100;0.059
1;Phnom;Dubaj;204600;0.039
1;Phnom;Kunming;53700;0.15
1;Phnom;Makau;60400;0.139
1;Phnom;Rangun;24600;0.097
1;Phnom;Szanghaj;258400;0.145
1;Phnom;Shenzhen;216900;0.533
1;Phnom;Singapur;135700;0.141
1;Phnom;Tajpej;195700;0.124
1;Phoenix;Montreal;65900;0.08
1;Phoenix;San;167600;1.085
1;Phoenix;Toronto;147600;0.133
1;Phuket;Ho;32000;0.066
1;Phuket;Krasnojarsk;67100;0.153
1;Phuket;Kuala;196800;0.324
1;Phuket;Kunming;85500;0.15
1;Phuket;Makau;56000;0.069
1;Phuket;Melbourne;202100;0.067
1;Phuket;Moskwa;669500;0.132
1;Phuket;Pekin;382300;0.138
1;Phuket;Phnom;7400;0.028
1;Phuket;Szanghaj;789700;0.282
1;Phuket;Shenzhen;194500;0.259
1;Phuket;Singapur;322800;0.314
1;Phuket;Sydney;178600;0.046
1;Phuket;Zurych;101900;0.015
1;Piarco;Houston;224000;0.224
1;Piarco;Panama;56900;0.114
1;Piarco;Toronto;171300;0.117
1;Podgorica;Rzym;11800;0.079
1;Podgorica;Warszawa;15600;0.079
1;Podgorica;Wiedeń;17600;0.104
1;Podgorica;Zurych;11100;0.043
1;Pointe-à-Pitre;Montreal;55300;0.084
1;Pointe-à-Pitre;Paryż;116300;0.04
1;Port-au-Prince;Hawana;18600;0.129
1;Port-au-Prince;Montreal;40400;0.074
1;Port-au-Prince;Nowy;161800;0.21
1;Port-au-Prince;Panama;18800;0.072
1;Port-au-Prince;Pointe-à-Pitre;14500;0.191
1;Porto;Bruksela;139400;0.143
1;Porto;Zurych;120500;0.108
1;Praga;Moskwa;415800;0.283
1;Praga;Ryga;32200;0.071
1;Praga;Szanghaj;219100;0.025
1;Praga;Sofia;13400;0.03
1;Praga;Wenecja;15300;0.055
1;Praga;Warszawa;47900;0.138
1;Praga;Xianyang;84400;0.038
1;Praga;Zurych;44500;0.092
1;Punta;Atlanta;281700;0.273
1;Punta;Bruksela;134000;0.034
1;Punta;Dallas;30700;0.025
1;Punta;Detroit;26600;0.034
1;Punta;Lima;284500;0.225
1;Punta;Montreal;305000;0.261
1;Punta;Oranjestad;10400;0.061
1;Punta;Ottawa;25900;0.07
1;Punta;Toronto;459700;0.255
1;Punta;Waszyngton;138600;0.174
1;Punta;Zurych;167500;0.037
1;Qingdao;Dżakarta;177100;0.103
1;Qingdao;Melbourne;236900;0.097
1;Qingdao;Singapur;349100;0.119
1;Qingdao;Tajpej;50700;0.072
1;Quito;Bogota;82300;0.551
1;Quito;Lima;95700;0.34
1;Quito;Santa;34700;0.183
1;Rangun;Hanoi;69500;0.202
1;Rangun;Ho;38600;0.083
1;Rangun;Kunming;64200;0.273
1;Rangun;Shenzhen;62300;0.14
1;Rangun;Singapur;405600;0.286
1;Rangun;Tajpej;69200;0.042
1;Rangun;Xianyang;24500;0.066
1;Reykjavík;Chicago;193200;0.097
1;Reykjavík;Dallas;151900;0.067
1;Reykjavík;Edmonton;44300;0.068
1;Reykjavík;Hamburg;45200;0.057
1;Reykjavík;Madryt;50000;0.025
1;Reykjavík;Minneapolis;197300;0.168
1;Reykjavík;Montreal;70600;0.049
1;Reykjavík;Orlando;113600;0.069
1;Reykjavík;Oslo;165100;0.212
1;Reykjavík;Ryga;35300;0.047
1;Reykjavík;Toronto;234900;0.093
1;Reykjavík;Vancouver;113700;0.049
1;Reykjavík;Warszawa;62000;0.052
1;Reykjavík;Wiedeń;50800;0.029
1;Reykjavík;Zurych;73000;0.046
1;Rijad;Ateny;23200;0.015
1;Rijad;Kolombo;222100;0.118
1;Rijad;Dżakarta;158700;0.036
1;Rijad;Kuala;93600;0.015
1;Rijad;Londyn;595700;0.093
1;Rijad;Mediolan;37100;0.013
1;Rijad;Nowy;429700;0.045
1;Rijad;Wiedeń;33300;0.011
1;Ryga;Kijów;61100;0.198
1;Ryga;Moskwa;142000;0.294
1;Ryga;Tallinn;22300;0.432
1;Ryga;Tbilisi;35700;0.073
1;Ryga;Tel;54000;0.036
1;Ryga;Wilno;19300;0.305
1;Ryga;Warszawa;36100;0.142
1;Ryga;Wiedeń;44300;0.064
1;Ryga;Zurych;45800;0.049
1;Rio;Asunción;21600;0.152
1;Rio;Houston;303000;0.117
1;Rio;Lizbona;516400;0.157
1;Rio;Londyn;335200;0.049
1;Rio;Madryt;326100;0.074
1;Rio;Nowy;168600;0.042
1;Rio;Panama;255100;0.145
1;Rio;Paryż;648800;0.104
1;Rio;Porto;102500;0.049
1;Rio;Zurych;145900;0.033
1;Rzym;Boston;388600;0.084
1;Rzym;Bukareszt;62100;0.066
1;Rzym;Chengdu;86700;0.018
1;Rzym;Kiszyniów;27200;0.048
1;Rzym;Frankfurt;204600;0.114
1;Rzym;Hamburg;26600;0.025
1;Rzym;Hawana;95400;0.019
1;Rzym;Helsinki;172800;0.077
1;Rzym;Heraklion;24800;0.038
1;Rzym;Hongkong;364900;0.02
1;Rzym;Ibiza;48100;0.103
1;Rzym;Stambuł;170700;0.074
1;Rzym;Johannesburg;219200;0.036
1;Rzym;Kijów;84900;0.066
1;Rzym;Kraków;11500;0.017
1;Rzym;Kuwejt;70900;0.021
1;Rzym;Larnaka;20500;0.017
1;Rzym;Los;544900;0.043
1;Rzym;Luksemburg;19800;0.039
1;Rzym;Madryt;455500;0.226
1;Rzym;Male;128600;0.035
1;Rzym;Malta;82200;0.193
1;Rzym;Manchester;44700;0.023
1;Rzym;Meksyk;298800;0.029
1;Rzym;Miami;360100;0.037
1;Rzym;Mińsk;23800;0.028
1;Rzym;Montreal;396200;0.071
1;Rzym;Moskwa;439900;0.149
1;Rzym;Nowy;1848600;0.185
1;Rzym;Nicea;43000;0.129
1;Rzym;Oslo;108000;0.055
1;Rzym;Palma;10100;0.012
1;Rzym;Paryż;408500;0.195
1;Rzym;Pekin;472100;0.046
1;Rzym;Filadelfia;599000;0.154
1;Rzym;Praga;75900;0.085
1;Rzym;Rijad;36800;0.012
1;Rzym;Ryga;31100;0.026
1;Rzym;Rio;414500;0.095
1;Rzym;Santiago;433200;0.047
1;Rzym;São;1110300;0.134
1;Rzym;Seul;1081200;0.063
1;Rzym;Szanghaj;501100;0.038
1;Rzym;Singapur;229700;0.012
1;Rzym;Sofia;32700;0.061
1;Rzym;Petersburg;103900;0.075
1;Rzym;Tajpej;208800;0.014
1;Rzym;Tel;543100;0.219
1;Rzym;Tirana;68700;0.262
1;Rzym;Toronto;677500;0.072
1;Rzym;Tunis;45200;0.132
1;Rzym;Warszawa;94100;0.076
1;Rzym;Waszyngton;510900;0.098
1;Rzym;Wiedeń;128800;0.126
1;Rzym;Xianyang;130500;0.039
1;Rzym;Zurych;86200;0.094
1;Saint-Denis;Antananarywa;24400;0.485
